id,district,year,treat,soda
2910,"River Park",2020,0,498.5925
2911,"River Park",2020,0,504.067
2912,"River Park",2020,0,474.253
2913,"River Park",2020,0,499.5082
2914,"River Park",2020,0,499.5699
2915,"River Park",2020,0,501.5453
2916,"River Park",2020,0,501.8324
2917,"River Park",2020,0,503.6745
2918,"River Park",2020,0,508.9135
2919,"River Park",2020,0,486.8726
2920,"River Park",2020,0,503.9873
2921,"River Park",2020,0,494.504
2922,"River Park",2020,0,491.5641
2923,"River Park",2020,0,487.6926
2924,"River Park",2020,0,501.4293
2925,"River Park",2020,0,497.124
2926,"River Park",2020,0,503.4261
2927,"River Park",2020,0,516.1489
2928,"River Park",2020,0,510.6227
2929,"River Park",2020,0,501.6588
2930,"River Park",2020,0,498.5506
2931,"River Park",2020,0,490.6573
2932,"River Park",2020,0,501.8677
2933,"River Park",2020,0,507.4331
2934,"River Park",2020,0,491.4696
2935,"River Park",2020,0,501.9248
2936,"River Park",2020,0,500.3836
2937,"River Park",2020,0,506.6208
2938,"River Park",2020,0,503.5583
2939,"River Park",2020,0,499.5384
2940,"River Park",2020,0,514.5081
2941,"River Park",2020,0,480.944
2942,"River Park",2020,0,489.3095
2943,"River Park",2020,0,482.5237
2944,"River Park",2020,0,509.1042
2945,"River Park",2020,0,496.0655
2946,"River Park",2020,0,493.143
2947,"River Park",2020,0,509.2392
2948,"River Park",2020,0,503.7451
2949,"River Park",2020,0,480.7862
2950,"River Park",2020,0,503.4491
2951,"River Park",2020,0,503.1689
2952,"River Park",2020,0,486.7735
2953,"River Park",2020,0,500.9926
2954,"River Park",2020,0,508.7577
2955,"River Park",2020,0,496.2621
2956,"River Park",2020,0,492.174
2957,"River Park",2020,0,503.1784
2958,"River Park",2020,0,511.6731
2959,"River Park",2020,0,509.9748
2960,"River Park",2020,0,502.0625
2961,"River Park",2020,0,500.0497
2962,"River Park",2020,0,483.83
2963,"River Park",2020,0,495.01
2964,"River Park",2020,0,507.6154
2965,"River Park",2020,0,486.2877
2966,"River Park",2020,0,506.3819
2967,"River Park",2020,0,488.7416
2968,"River Park",2020,0,506.7816
2969,"River Park",2020,0,503.606
2970,"River Park",2020,0,504.2196
2971,"River Park",2020,0,493.508
2972,"River Park",2020,0,504.8457
2973,"River Park",2020,0,489.4044
2974,"River Park",2020,0,486.1612
2975,"River Park",2020,0,511.3533
2976,"River Park",2020,0,508.8647
2977,"River Park",2020,0,503.8826
2978,"River Park",2020,0,492.4104
2979,"River Park",2020,0,509.9089
2980,"River Park",2020,0,500.3491
2981,"River Park",2020,0,509.9362
2982,"River Park",2020,0,489.5158
2983,"River Park",2020,0,508.0192
2984,"River Park",2020,0,505.8682
2985,"River Park",2020,0,485.4922
2986,"River Park",2020,0,506.8327
2987,"River Park",2020,0,501.3052
2988,"River Park",2020,0,487.2043
2989,"River Park",2020,0,484.9893
2990,"River Park",2020,0,491.587
2991,"River Park",2020,0,503.1881
2992,"River Park",2020,0,498.8326
2993,"River Park",2020,0,503.6233
2994,"River Park",2020,0,513.4715
2995,"River Park",2020,0,504.8224
2996,"River Park",2020,0,501.1669
2997,"River Park",2020,0,489.8305
2998,"River Park",2020,0,508.3387
2999,"River Park",2020,0,489.8319
3000,"River Park",2020,0,497.5029
3001,"River Park",2020,0,505.6501
3002,"River Park",2020,0,492.8142
3003,"River Park",2020,0,472.7942
3004,"River Park",2020,0,492.5142
3005,"River Park",2020,0,502.1714
3006,"River Park",2020,0,512.7209
3007,"River Park",2020,0,487.2609
3008,"River Park",2020,0,490.455
3009,"River Park",2020,0,489.6067
3010,"River Park",2020,0,499.7922
3011,"River Park",2020,0,498.8529
3012,"River Park",2020,0,503.4914
3013,"River Park",2020,0,489.3735
3014,"River Park",2020,0,502.5841
3015,"River Park",2020,0,488.9653
3016,"River Park",2020,0,481.8899
3017,"River Park",2020,0,504.6724
3018,"River Park",2020,0,496.9008
3019,"River Park",2020,0,509.6389
3020,"River Park",2020,0,499.9409
3021,"River Park",2020,0,490.6192
3022,"River Park",2020,0,511.3492
3023,"River Park",2020,0,499.8808
3024,"River Park",2020,0,509.649
3025,"River Park",2020,0,517.6911
3026,"River Park",2020,0,491.9565
3027,"River Park",2020,0,510.263
3028,"River Park",2020,0,509.856
3029,"River Park",2020,0,513.9998
3030,"River Park",2020,0,487.3504
3031,"River Park",2020,0,499.0478
3032,"River Park",2020,0,496.6272
3033,"River Park",2020,0,492.141
3034,"River Park",2020,0,500.8669
3035,"River Park",2020,0,502.7513
3036,"River Park",2020,0,499.3461
3037,"River Park",2020,0,509.4596
3038,"River Park",2020,0,496.3357
3039,"River Park",2020,0,498.5069
3040,"River Park",2020,0,500.7432
3041,"River Park",2020,0,498.6786
3042,"River Park",2020,0,496.3813
3043,"River Park",2020,0,514.3705
3044,"River Park",2020,0,509.0279
3045,"River Park",2020,0,488.1057
3046,"River Park",2020,0,488.632
3047,"River Park",2020,0,484.3938
3048,"River Park",2020,0,510.2107
3049,"River Park",2020,0,491.317
3050,"River Park",2020,0,510.4655
3051,"River Park",2020,0,503.4762
3052,"River Park",2020,0,494.2876
3053,"River Park",2020,0,503.1345
3054,"River Park",2020,0,498.0212
3055,"River Park",2020,0,493.4124
3056,"River Park",2020,0,513.8104
3057,"River Park",2020,0,503.2985
3058,"River Park",2020,0,487.9391
3059,"River Park",2020,0,505.6585
3060,"River Park",2020,0,500.6317
3061,"River Park",2020,0,511.1786
3062,"River Park",2020,0,492.7164
3063,"River Park",2020,0,491.5069
3064,"River Park",2020,0,484.1108
3065,"River Park",2020,0,500.3892
3066,"River Park",2020,0,513.3683
3067,"River Park",2020,0,509.0305
3068,"River Park",2020,0,507.6161
3069,"River Park",2020,0,501.447
3070,"River Park",2020,0,507.8036
3071,"River Park",2020,0,509.1157
3072,"River Park",2020,0,502.3294
3073,"River Park",2020,0,507.4421
3074,"River Park",2020,0,490.622
3075,"River Park",2020,0,497.6116
3076,"River Park",2020,0,497.7657
3077,"River Park",2020,0,507.8361
3078,"River Park",2020,0,493.5536
3079,"River Park",2020,0,487.8626
3080,"River Park",2020,0,499.6276
3081,"River Park",2020,0,481.8447
3082,"River Park",2020,0,495.794
3083,"River Park",2020,0,497.9059
3084,"River Park",2020,0,517.0764
3085,"River Park",2020,0,489.6616
3086,"River Park",2020,0,498.9581
3087,"River Park",2020,0,501.6074
3088,"River Park",2020,0,504.1438
3089,"River Park",2020,0,499.5242
3090,"River Park",2020,0,503.9741
3091,"River Park",2020,0,503.8512
3092,"River Park",2020,0,502.6124
3093,"River Park",2020,0,484.4469
3094,"River Park",2020,0,497.2223
3095,"River Park",2020,0,490.2599
3096,"River Park",2020,0,509.7035
3097,"River Park",2020,0,498.8708
3098,"River Park",2020,0,502.4121
3099,"River Park",2020,0,487.2616
3100,"River Park",2020,0,503.255
3101,"River Park",2020,0,509.2231
3102,"River Park",2020,0,500.9829
3103,"River Park",2020,0,509.3189
3104,"River Park",2020,0,497.1295
3105,"River Park",2020,0,495.4581
3106,"River Park",2020,0,495.3035
3107,"River Park",2020,0,501.9981
3108,"River Park",2020,0,483.2813
3109,"River Park",2020,0,505.4075
3110,"River Park",2020,0,494.8087
3111,"River Park",2020,0,502.9961
3112,"River Park",2020,0,505.8848
3113,"River Park",2020,0,492.2409
3114,"River Park",2020,0,505.6772
3115,"River Park",2020,0,507.8579
3116,"River Park",2020,0,488.873
3117,"River Park",2020,0,488.3313
3118,"River Park",2020,0,489.8019
3119,"River Park",2020,0,490.9232
3120,"River Park",2020,0,508.798
3121,"River Park",2020,0,493.5079
3122,"River Park",2020,0,488.6362
3123,"River Park",2020,0,514.6279
3124,"River Park",2020,0,507.5743
3125,"River Park",2020,0,494.2092
3126,"River Park",2020,0,495.4942
3127,"River Park",2020,0,504.8856
3128,"River Park",2020,0,486.0383
3129,"River Park",2020,0,508.4169
3130,"River Park",2020,0,495.854
3131,"River Park",2020,0,488.4389
3132,"River Park",2020,0,493.726
3133,"River Park",2020,0,487.8387
3134,"River Park",2020,0,506.7504
3135,"River Park",2020,0,480.4868
3136,"River Park",2020,0,504.8874
3137,"River Park",2020,0,512.4612
3138,"River Park",2020,0,524.3887
3139,"River Park",2020,0,509.2158
3140,"River Park",2020,0,501.7413
3141,"River Park",2020,0,492.9893
3142,"River Park",2020,0,481.4493
3143,"River Park",2020,0,504.9609
3144,"River Park",2020,0,492.0979
3145,"River Park",2020,0,497.472
3146,"River Park",2020,0,499.6068
3147,"River Park",2020,0,494.6913
3148,"River Park",2020,0,510.2397
3149,"River Park",2020,0,502.3508
3150,"River Park",2020,0,484.7323
3151,"River Park",2020,0,485.8383
3152,"River Park",2020,0,512.3572
3153,"River Park",2020,0,490.1567
3154,"River Park",2020,0,496.9305
3155,"River Park",2020,0,509.6617
3156,"River Park",2020,0,496.8386
3157,"River Park",2020,0,502.3449
3158,"River Park",2020,0,489.0002
3159,"River Park",2020,0,494.6944
3160,"River Park",2020,0,486.0613
3161,"River Park",2020,0,496.5274
3162,"River Park",2020,0,513.7321
3163,"River Park",2020,0,501.4365
3164,"River Park",2020,0,473.9181
3165,"River Park",2020,0,508.5646
3166,"River Park",2020,0,496.4278
3167,"River Park",2020,0,507.2405
3168,"River Park",2020,0,503.6194
3169,"River Park",2020,0,493.1394
3170,"River Park",2020,0,489.1521
3171,"River Park",2020,0,498.3059
3172,"River Park",2020,0,505.2334
3173,"River Park",2020,0,494.0907
3174,"River Park",2020,0,501.5533
3175,"River Park",2020,0,502.7089
3176,"River Park",2020,0,496.1999
3177,"River Park",2020,0,507.3264
3178,"River Park",2020,0,498.1097
3179,"River Park",2020,0,503.3157
3180,"River Park",2020,0,483.1594
3181,"River Park",2020,0,492.2172
3182,"River Park",2020,0,514.5867
3183,"River Park",2020,0,508.483
3184,"River Park",2020,0,504.2894
3185,"River Park",2020,0,500.243
3186,"River Park",2020,0,495.2065
3187,"River Park",2020,0,501.3408
3188,"River Park",2020,0,498.2758
3189,"River Park",2020,0,493.1377
3190,"River Park",2020,0,499.6524
3191,"River Park",2020,0,496.1858
3192,"River Park",2020,0,509.7196
3193,"River Park",2020,0,499.5175
3194,"River Park",2020,0,489.5013
3195,"River Park",2020,0,498.6998
3196,"River Park",2020,0,498.3159
3197,"River Park",2020,0,510.7981
3198,"River Park",2020,0,510.2894
3199,"River Park",2020,0,507.9302
3200,"River Park",2020,0,498.838
3201,"River Park",2020,0,503.9873
3202,"River Park",2020,0,512.883
3203,"River Park",2020,0,511.6419
3204,"River Park",2020,0,510.1792
3205,"River Park",2020,0,502.533
3206,"River Park",2020,0,486.4232
3207,"River Park",2020,0,485.6328
3208,"River Park",2020,0,501.898
3209,"River Park",2020,0,506.9383
3210,"River Park",2020,0,489.9459
3211,"River Park",2020,0,496.9314
3212,"River Park",2020,0,484.0421
3213,"River Park",2020,0,505.0243
3214,"River Park",2020,0,488.737
3215,"River Park",2020,0,511.1962
3216,"River Park",2020,0,496.4969
3217,"River Park",2020,0,488.8669
3218,"River Park",2020,0,506.5771
3219,"River Park",2020,0,489.0239
3220,"River Park",2020,0,503.1942
3221,"River Park",2020,0,510.4013
3222,"River Park",2020,0,497.5944
3223,"River Park",2020,0,501.6377
3224,"River Park",2020,0,487.6899
3225,"River Park",2020,0,489.2958
3226,"River Park",2020,0,496.569
3227,"River Park",2020,0,495.1595
3228,"River Park",2020,0,491.7674
3229,"River Park",2020,0,516.3853
3230,"River Park",2020,0,510.074
3231,"River Park",2020,0,496.4077
3232,"River Park",2020,0,480.4856
3233,"River Park",2020,0,510.7991
3234,"River Park",2020,0,497.6203
3235,"River Park",2020,0,511.0756
3236,"River Park",2020,0,508.8643
3237,"River Park",2020,0,494.1899
3238,"River Park",2020,0,480.9132
3239,"River Park",2020,0,492.5222
3240,"River Park",2020,0,504.66
3241,"River Park",2020,0,489.4788
3242,"River Park",2020,0,501.3983
3243,"River Park",2020,0,513.6476
3244,"River Park",2020,0,500.9939
3245,"River Park",2020,0,488.2945
3246,"River Park",2020,0,497.9504
3247,"River Park",2020,0,493.9366
3248,"River Park",2020,0,494.6581
3249,"River Park",2020,0,500.0576
3250,"River Park",2020,0,483.1468
3251,"River Park",2020,0,501.1694
3252,"River Park",2020,0,483.8401
3253,"River Park",2020,0,499.0477
3254,"River Park",2020,0,495.444
3255,"River Park",2020,0,508.349
3256,"River Park",2020,0,502.2594
3257,"River Park",2020,0,487.4124
3258,"River Park",2020,0,504.0694
3259,"River Park",2020,0,500.9796
3260,"River Park",2020,0,500.0419
3261,"River Park",2020,0,503.5538
3262,"River Park",2020,0,489.8459
3263,"River Park",2020,0,494.8079
3264,"River Park",2020,0,493.1801
3265,"River Park",2020,0,490.366
3266,"River Park",2020,0,522.0479
3267,"River Park",2020,0,496.4567
3268,"River Park",2020,0,506.7484
3269,"River Park",2020,0,490.943
3270,"River Park",2020,0,484.9824
3271,"River Park",2020,0,509.7087
3272,"River Park",2020,0,495.8733
3273,"River Park",2020,0,512.8703
3274,"River Park",2020,0,512.146
3275,"River Park",2020,0,511.0989
3276,"River Park",2020,0,513.7144
3277,"River Park",2020,0,481.1389
3278,"River Park",2020,0,493.2382
3279,"River Park",2020,0,511.2364
3280,"River Park",2020,0,498.3315
3281,"River Park",2020,0,499.22
3282,"River Park",2020,0,496.2653
3283,"River Park",2020,0,492.5697
3284,"River Park",2020,0,489.4069
3285,"River Park",2020,0,511.4506
3286,"River Park",2020,0,492.6602
3287,"River Park",2020,0,494.9545
3288,"River Park",2020,0,490.2557
3289,"River Park",2020,0,504.2145
3290,"River Park",2020,0,500.7776
3291,"River Park",2020,0,495.0129
3292,"River Park",2020,0,490.6732
3293,"River Park",2020,0,498.4248
3294,"River Park",2020,0,511.2892
3295,"River Park",2020,0,492.6081
3296,"River Park",2020,0,499.217
3297,"River Park",2020,0,502.242
3298,"River Park",2020,0,487.0318
3299,"River Park",2020,0,505.6395
3300,"River Park",2020,0,493.3564
3301,"River Park",2020,0,487.1553
3302,"River Park",2020,0,497.8838
3303,"River Park",2020,0,494.2258
3304,"River Park",2020,0,505.2688
3305,"River Park",2020,0,493.0748
3306,"River Park",2020,0,514.8716
3307,"River Park",2020,0,503.9303
3308,"River Park",2020,0,487.2475
3309,"River Park",2020,0,506.5287
3310,"River Park",2020,0,473.3885
3311,"River Park",2020,0,497.9047
3312,"River Park",2020,0,499.0976
3313,"River Park",2020,0,500.2211
3314,"River Park",2020,0,483.2194
3315,"River Park",2020,0,483.0013
3316,"River Park",2020,0,509.0245
3317,"River Park",2020,0,504.2766
3318,"River Park",2020,0,503.822
3319,"River Park",2020,0,501.0741
3320,"River Park",2020,0,508.8452
3321,"River Park",2020,0,513.9807
3322,"River Park",2020,0,504.1422
3323,"River Park",2020,0,502.61
3324,"River Park",2020,0,504.7074
3325,"River Park",2020,0,504.0341
3326,"River Park",2020,0,498.2914
3327,"River Park",2020,0,480.3721
3328,"River Park",2020,0,521.3329
3329,"River Park",2020,0,495.4993
3330,"River Park",2020,0,517.4767
3331,"River Park",2020,0,519.4426
3332,"River Park",2020,0,511.808
3333,"River Park",2020,0,500.2596
3334,"River Park",2020,0,509.2547
3335,"River Park",2020,0,500.4591
3336,"River Park",2020,0,515.5254
3337,"River Park",2020,0,496.3083
3338,"River Park",2020,0,503.722
3339,"River Park",2020,0,500.8641
3340,"River Park",2020,0,486.3943
3341,"River Park",2020,0,507.4894
3342,"River Park",2020,0,484.3269
3343,"River Park",2020,0,507.0264
3344,"River Park",2020,0,504.1259
3345,"River Park",2020,0,491.3616
3346,"River Park",2020,0,494.9363
3347,"River Park",2020,0,499.9803
3348,"River Park",2020,0,488.7799
3349,"River Park",2020,0,496.3387
3350,"River Park",2020,0,494.0337
3351,"River Park",2020,0,489.7821
3352,"River Park",2020,0,495.8886
3353,"River Park",2020,0,502.9779
3354,"River Park",2020,0,513.7532
3355,"River Park",2020,0,500.5243
3356,"River Park",2020,0,490.5077
3357,"River Park",2020,0,501.8425
3358,"River Park",2020,0,506.3295
3359,"River Park",2020,0,487.2356
3360,"River Park",2020,0,519.0097
3361,"River Park",2020,0,499.8944
3362,"River Park",2020,0,492.7706
3363,"River Park",2020,0,504.3893
3364,"River Park",2020,0,491.7141
3365,"River Park",2020,0,506.1731
3366,"River Park",2020,0,511.8503
3367,"River Park",2020,0,483.2929
3368,"River Park",2020,0,500.7121
3369,"River Park",2020,0,496.4325
3370,"River Park",2020,0,516.1844
3371,"River Park",2020,0,485.8942
3372,"River Park",2020,0,495.4051
3373,"River Park",2020,0,507.1707
3374,"River Park",2020,0,493.5057
3375,"River Park",2020,0,520.1608
3376,"River Park",2020,0,497.4005
3377,"River Park",2020,0,503.5656
3378,"River Park",2020,0,499.6499
3379,"River Park",2020,0,504.6615
3380,"River Park",2020,0,509.2368
3381,"River Park",2020,0,509.5491
3382,"River Park",2020,0,504.292
3383,"River Park",2020,0,495.0159
3384,"River Park",2020,0,482.0195
3385,"River Park",2020,0,496.9208
3386,"River Park",2020,0,504.0889
3387,"River Park",2020,0,514.5298
3388,"River Park",2020,0,496.8287
3389,"River Park",2020,0,509.0943
3390,"River Park",2020,0,489.6441
3391,"River Park",2020,0,506.6275
3392,"River Park",2020,0,503.6797
3393,"River Park",2020,0,478.2297
3394,"River Park",2020,0,495.9224
3395,"River Park",2020,0,497.1432
3396,"River Park",2020,0,499.8292
3397,"River Park",2020,0,497.3816
3398,"River Park",2020,0,511.4867
3399,"River Park",2020,0,497.4493
3400,"River Park",2020,0,510.4708
3401,"River Park",2020,0,509.9581
3402,"River Park",2020,0,484.058
3403,"River Park",2020,0,506.4939
3404,"River Park",2020,0,511.5197
3405,"River Park",2020,0,501.4039
3406,"River Park",2020,0,493.4599
3407,"River Park",2020,0,511.2899
3408,"River Park",2020,0,479.0823
3409,"River Park",2020,0,495.0359
3410,"River Park",2020,0,494.3329
3411,"River Park",2020,0,502.8235
3412,"River Park",2020,0,498.8666
3413,"River Park",2020,0,495.265
3414,"River Park",2020,0,480.1245
3415,"River Park",2020,0,509.8929
3416,"River Park",2020,0,505.7901
3417,"River Park",2020,0,508.2777
3418,"River Park",2020,0,501.5185
3419,"River Park",2020,0,516.9924
3420,"River Park",2020,0,508.2876
3421,"River Park",2020,0,498.4467
3422,"River Park",2020,0,491.5151
3423,"River Park",2020,0,498.9336
3424,"River Park",2020,0,484.2892
3425,"River Park",2020,0,500.3369
3426,"River Park",2020,0,509.7947
3427,"River Park",2020,0,499.9421
3428,"River Park",2020,0,503.8888
3429,"River Park",2020,0,485.3598
3430,"River Park",2020,0,494.2726
3431,"River Park",2020,0,495.4816
3432,"River Park",2020,0,497.4092
3433,"River Park",2020,0,506.4908
3434,"River Park",2020,0,507.2488
3435,"River Park",2020,0,504.1399
3436,"River Park",2020,0,492.8219
3437,"River Park",2020,0,510.8721
3438,"River Park",2020,0,500.6716
3439,"River Park",2020,0,499.3929
3440,"River Park",2020,0,491.7979
3441,"River Park",2020,0,509.386
3442,"River Park",2020,0,511.2868
3443,"River Park",2020,0,517.1082
3444,"River Park",2020,0,496.592
3445,"River Park",2020,0,496.4615
3446,"River Park",2020,0,494.7939
3447,"River Park",2020,0,500.81
3448,"River Park",2020,0,506.6626
3449,"River Park",2020,0,503.0233
3450,"River Park",2020,0,491.6096
3451,"River Park",2020,0,498.1935
3452,"River Park",2020,0,491.1018
3453,"River Park",2020,0,504.3589
3454,"River Park",2020,0,498.6176
3455,"River Park",2020,0,508.3696
3456,"River Park",2020,0,486.3748
3457,"River Park",2020,0,503.3164
3458,"River Park",2020,0,502.5259
3459,"River Park",2020,0,494.5624
3460,"River Park",2020,0,502.5125
3461,"River Park",2020,0,500.889
3462,"River Park",2020,0,489.0746
3463,"River Park",2020,0,506.9544
3464,"River Park",2020,0,499.2621
3465,"River Park",2020,0,511.2255
3466,"River Park",2020,0,494.3412
3467,"River Park",2020,0,497.2859
3468,"River Park",2020,0,490.2088
3469,"River Park",2020,0,480.999
