"pid","assessed_value"
3804,612658.802897934
3805,520460.060766036
3806,80267.2095980124
3807,355141.117441076
3808,283008.388295602
3809,189169.156213757
3810,79115.1333052501
3811,341116.640240317
3812,196538.852547654
3813,321046.428236827
3814,468022.999847953
3815,203498.898373032
3816,203969.762204619
3817,384944.910345219
3818,706467.941218244
3819,175958.804058486
3820,277620.059092491
3821,158739.896363678
3822,266509.708963906
3823,86849.9039702144
3824,67614.21176866
3825,297634.322287838
3826,298584.462086478
3827,199740.26878972
3828,469007.582263882
3829,47104.2819045728
3830,211450.594787697
3831,729588.204497734
3832,128240.409130905
3833,43117.0926035534
3834,201286.295783513
3835,139169.112366917
3836,449369.839295408
3837,198970.543498241
3838,105385.417008596
3839,421507.176173564
3840,261452.682775675
3841,460355.755432418
3842,55208.8918887017
3843,251100.410574125
3844,198937.864234041
3845,431294.398457481
3846,76479.1040909925
3847,205174.733150444
3848,307987.759775172
3849,523140.55270248
3850,761633.644235209
3851,237734.542295996
3852,295559.212253894
3853,339506.20636158
3854,203661.394500427
3855,215522.718122708
3856,211767.893008815
3857,253565.163739302
3858,207086.76861855
3859,247767.390097781
3860,1652989.92311027
3861,178027.546774674
3862,258749.585684115
3863,426323.032956928
3864,137144.383292376
3865,36335.0750713388
3866,157933.451712611
3867,285440.949316876
3868,701969.131441611
3869,87560.0785135363
3870,436417.826861932
3871,208169.802322037
3872,171141.399511247
3873,300970.614169865
3874,117042.235631876
3875,401532.377759269
3876,500721.015724311
3877,188963.497176784
3878,176491.782152546
3879,249457.397289639
3880,121739.760092004
3881,509009.486589783
3882,68006.1374517369
3883,170828.155849671
3884,124559.990812035
3885,24490.9466786226
3886,142019.092595422
3887,112907.148763786
3888,447044.609430598
3889,889322.170807206
3890,84806.0667749095
3891,116080.212983615
3892,311510.648423362
3893,193671.47294833
3894,166439.141413412
3895,318081.314965728
3896,354508.6938336
3897,200591.970898799
3898,124886.173305258
3899,574753.810769958
3900,165669.509182478
3901,215121.926220475
3902,647373.183118439
3903,223884.782568043
3904,304845.551308498
3905,212769.39124877
3906,207822.481565497
3907,673900.007941933
3908,65821.121245391
3909,124302.198600896
3910,89601.8668903322
3911,241356.467880489
3912,128115.346194636
3913,125050.92199855
3914,131865.660394621
3915,61578.2724410894
3916,175677.377320391
3917,329683.877443346
3918,175421.697517317
3919,733323.993519513
3920,561999.192431116
3921,206807.68783099
3922,823511.51656742
3923,342083.114215131
3924,727646.728440881
3925,274811.779837612
3926,237078.706191002
3927,232605.675689358
3928,124777.412623729
3929,1753301.57311293
3930,155043.645852652
3931,61736.9768130174
3932,152615.249931185
3933,83782.7727221047
3934,556378.244303773
3935,219090.772129172
3936,565095.017472578
3937,28845.3908798254
3938,100195.729739841
3939,153203.800677206
3940,526299.842378211
3941,45552.2423325142
3942,644186.201525945
3943,151300.901427319
3944,191996.539763895
3945,207328.913849567
3946,168028.32982108
3947,1468164.70247889
3948,257890.315479267
3949,237063.862080584
3950,284120.120641041
3951,991209.201134809
3952,399008.388607427
3953,758019.421806323
3954,173210.821856802
3955,696600.046030072
3956,216014.250015292
3957,187119.82803754
3958,97612.1471429867
3959,410698.363431295
3960,248534.543981672
3961,273293.353174604
3962,400243.216593002
3963,43577.8188722817
3964,476214.24823323
3965,275559.953317126
3966,174076.71766073
3967,238013.076172328
3968,75835.8685475517
3969,258470.338845285
3970,110473.350371947
3971,631362.865167872
3972,158967.820903204
3973,186386.057216121
3974,288068.499162502
3975,405993.002000998
3976,160736.639728808
3977,415095.392620989
3978,117606.524544901
3979,244716.399716692
3980,195829.841195048
3981,190680.708146962
3982,377891.962668277
3983,1228786.67799145
3984,56501.3347937445
3985,257713.334889631
3986,645059.125816914
3987,254927.805140579
3988,241947.602803407
3989,381148.307211845
3990,104266.115896284
3991,221990.273811159
3992,132893.727513271
3993,115948.496955304
3994,496799.677945686
3995,132893.727513271
3996,88352.1213520491
3997,94920.944249189
3998,617011.659696734
3999,229745.57362161
4000,71669.3363746844
4001,130315.96162069
4002,135976.406990239
4003,124449.43815343
4004,130051.25430246
4005,235696.901793183
4006,135185.116970028
4007,394949.225531503
4008,89434.3128441864
4009,293988.877882329
4010,668334.191915502
4011,181022.385976918
4012,301842.341344801
4013,134134.318972875
4014,151700.27561823
4015,335194.684921977
4016,342382.638592092
4017,412267.020121941
4018,57790.9527821692
4019,120084.455005893
4020,58321.2642580476
4021,84451.4578997294
4022,313553.357387723
4023,318276.476996064
4024,325117.307452226
4025,167249.180566221
4026,123656.487003901
4027,280856.528348354
4028,271275.0106011
4029,199454.59714089
4030,53572.696209016
4031,606418.4233084
4032,335058.08134142
4033,540392.027478362
4034,372948.251366226
4035,110388.998058837
4036,261143.685647172
4037,40347.184886239
4038,198741.511650765
4039,101544.286591417
4040,72743.7403772702
4041,226901.414828617
4042,103152.369339182
4043,147339.749899553
4044,1337531.66875198
4045,324663.974620517
4046,597425.749230665
4047,106247.22064558
4048,150286.621919773
4049,90655.0571263658
4050,280980.637483531
4051,104910.551703483
4052,150168.273859671
4053,396503.819422055
4054,105284.855885858
4055,290663.94748342
4056,200090.093038432
4057,777472.838683991
4058,299624.022632307
4059,260023.564030355
4060,185471.22258154
4061,293526.673838374
4062,97102.0408620104
4063,73755.0528055589
4064,93479.6561712097
4065,165303.920156764
4066,497798.196328119
4067,180237.984245322
4068,291623.942207095
4069,209236.616925495
4070,558672.358556891
4071,167855.918571835
4072,585623.201922737
4073,348484.367312568
4074,391763.792192997
4075,258221.444325463
4076,221739.194176769
4077,488764.718601618
4078,185924.592514444
4079,190415.587766069
4080,1137293.55691879
4081,284868.331544324
4082,222613.785987144
4083,238302.197791015
4084,334861.269701782
4085,225596.664533722
4086,101218.996721067
4087,480029.684042126
4088,180301.730754968
4089,436635.30341378
4090,237318.031773368
4091,291183.558085524
4092,81718.6502694539
4093,254317.340664545
4094,248780.849013199
4095,308189.824263147
4096,76589.2194920809
4097,71564.7599586018
4098,234235.138727562
4099,163350.760928857
4100,1252927.17484514
4101,202816.537307618
4102,481156.62844131
4103,915761.527817236
4104,228280.549958881
4105,80932.7284586813
4106,124725.274298619
4107,438498.863365568
4108,726332.856764812
4109,139348.238670691
4110,307600.438825169
4111,291606.75908443
4112,708241.448940496
4113,360773.939281626
4114,91747.4245615349
4115,231369.834142095
4116,59521.8024637199
4117,809994.387266584
4118,36970.4260382656
4119,284634.37942396
4120,1781672.77493549
4121,201071.645421411
4122,467865.108707927
4123,179778.597027701
4124,125281.30259502
4125,203148.267808328
4126,349517.414712954
4127,49686.7288372286
4128,71131.0056056763
4129,571187.638762405
4130,112546.426637944
4131,661599.731881865
4132,154098.847235465
4133,64069.6880031426
4134,511200.730175158
4135,634443.786565862
4136,314295.677156169
4137,1725700.71890171
4138,344342.747282848
4139,651423.758041991
4140,11164.1416240303
4141,181690.56824095
4142,176147.766953191
4143,135886.70917226
4144,221639.514108379
4145,173388.010853674
4146,283763.771621545
4147,129679.915046705
4148,59853.368689382
4149,293741.705961299
4150,466349.30156893
4151,202297.920088159
4152,276443.300569206
4153,296432.057589438
4154,436671.995113271
4155,41733.515673572
4156,258436.864192783
4157,173173.782404016
4158,76862.8421021341
4159,99107.7024061779
4160,317580.615510209
4161,231247.921047803
4162,657969.969700206
4163,274716.309609569
4164,673878.095815574
4165,275740.55790764
4166,118082.39214382
4167,453108.760735595
4168,42345.3771897681
4169,162899.92753995
4170,31122.6678911541
4171,83557.8431880986
4172,278778.184381197
4173,61138.5566942189
4174,139244.44320789
4175,218789.395523759
4176,182883.294184088
4177,105988.860765049
4178,185857.186033551
4179,149243.823252721
4180,864528.233536663
4181,200225.280166977
4182,328899.391987639
4183,163946.128346813
4184,714408.84673088
4185,381743.275941576
4186,98868.4974242021
4187,497823.992004258
4188,316476.47991608
4189,193254.26417051
4190,465907.643227589
4191,149651.695144368
4192,248795.774007549
4193,75954.1779541422
4194,236896.642502606
4195,86855.9315524081
4196,104106.530750484
4197,57846.2147211232
4198,63680.7397921805
4199,656002.508224873
4200,295970.209755106
4201,132902.663388289
4202,164205.757309388
4203,326106.68819743
4204,100621.894782304
4205,375233.203627903
4206,131613.559738876
4207,178839.39355126
4208,117555.635834694
4209,70798.2927895444
4210,34438.6163925588
4211,247524.950306501
4212,78821.1077290548
4213,220575.857415271
4214,76623.0049798831
4215,564000.90090459
4216,294478.351396778
4217,260839.264958548
4218,220833.540644166
4219,130779.82118691
4220,47756.3839698948
4221,340765.286914248
4222,210664.785435482
4223,470681.588941938
4224,245594.164224695
4225,204767.22510243
4226,311257.108410538
4227,222610.420672194
4228,548820.911521338
4229,84298.5120306519
4230,771724.637810904
4231,302787.763539312
4232,112881.85951574
4233,290704.802908471
4234,95643.157353404
4235,139165.684984743
4236,348780.880044364
4237,192266.85232373
4238,136500.650699311
4239,292865.264789974
4240,53522.6075560851
4241,300631.250583375
4242,540810.872471704
4243,36982.0795178495
4244,90560.3022100114
4245,226021.412662621
4246,243785.275164046
4247,181831.223014524
4248,112345.709410659
4249,111021.273270707
4250,106579.306940841
4251,148209.077297964
4252,308701.236681782
4253,143462.15407265
4254,230029.553458301
4255,216585.227044285
4256,243062.303060043
4257,141039.175157472
4258,60004.226817771
4259,259668.141037781
4260,310687.891722811
4261,229760.043055656
4262,507274.586255702
4263,69472.4021073597
4264,645582.944013443
4265,56266.54136669
4266,124572.095645113
4267,204565.244544381
4268,289682.470879133
4269,292815.418254299
4270,225373.132223131
4271,481094.275164987
4272,172359.979253478
4273,377589.683947143
4274,371776.764057377
4275,155041.690291245
4276,148405.886082135
4277,605707.322418419
4278,344197.587631978
4279,251605.033952912
4280,50034.6495115151
4281,445154.343143927
4282,217216.571485835
4283,348970.492690884
4284,84590.1077469117
4285,21182.5971790963
4286,182477.825155767
4287,133346.682278055
4288,584110.372555295
4289,195221.854735288
4290,262904.873270403
4291,297216.622733517
4292,295555.280858655
4293,1228116.3059704
4294,447710.07352772
4295,96108.9036181087
4296,189613.017572511
4297,370028.289555869
4298,277064.915171337
4299,156471.149214149
4300,434777.392735884
4301,231241.029756598
4302,217320.037941869
4303,46864.7831162923
4304,430702.285995607
4305,215146.518895626
4306,259195.256800339
4307,576596.74979864
4308,216232.139279377
4309,91082.1438162286
4310,400865.538087951
4311,372521.691649047
4312,236481.091880973
4313,171584.001895911
4314,201368.086627402
4315,252701.800738137
4316,1271372.17588527
4317,72434.2857236247
4318,365495.815502644
4319,63877.8437514277
4320,68767.744340501
4321,141987.477055941
4322,197666.747250121
4323,744729.09917946
4324,248017.279116014
4325,915620.271589993
4326,601683.163447176
4327,115318.377172879
4328,122907.12013203
4329,136471.955922617
4330,133136.578411653
4331,319598.633281284
4332,97861.2099250555
4333,64662.3145677935
4334,315782.296628323
4335,216262.223254041
4336,703053.74052548
4337,304044.690331292
4338,106755.034140954
4339,347442.238520818
4340,116892.922538786
4341,116109.137854447
4342,654712.44314168
4343,39807.2636972286
4344,346002.828532201
4345,223729.144508985
4346,208411.884269189
4347,287175.652884654
4348,136267.359100405
4349,401584.214596938
4350,319192.339392673
4351,224425.621209099
4352,889727.918853303
4353,509703.428039284
4354,146468.62639226
4355,175872.186557904
4356,237680.441441833
4357,274815.526171266
4358,207988.611794673
4359,116889.800240724
4360,258852.356969952
4361,262639.959430129
4362,331785.895979357
4363,82630.5030446247
4364,289784.573595206
4365,379379.559436447
4366,297982.044725176
4367,190722.938080309
4368,135841.30629312
4369,598575.674407429
4370,419767.50163903
4371,219903.379607382
4372,145279.598154316
4373,330035.051696134
4374,322199.713046573
4375,315601.524939072
4376,294619.276288728
4377,1095635.25355796
4378,170593.316137607
4379,1227622.60229337
4380,186590.991488489
4381,104656.503344491
4382,317108.172238675
4383,112858.248408228
4384,217481.57424821
4385,375686.437692839
4386,84092.4993267651
4387,332976.316546897
4388,221356.873244957
4389,85311.1923077588
4390,141832.750301986
4391,142381.980282804
4392,271405.739855446
4393,287383.217609623
4394,30185.6054196375
4395,359627.375099825
4396,177182.097225891
4397,177624.660433732
4398,172716.2318409
4399,1034087.67907236
4400,66311.8970886269
4401,220025.406804267
4402,311474.063970259
4403,147400.998522282
4404,470558.640898782
4405,201432.523518929
4406,423041.741183689
4407,681655.06214699
4408,691107.085368211
4409,225923.20363091
4410,82665.2494295043
4411,79529.8453455592
4412,299165.190087392
4413,53032.2232420511
4414,90024.6746367768
4415,233849.788425162
4416,89604.0507056074
4417,209769.108871146
4418,30182.7304245469
4419,192848.845656085
4420,85786.233435575
4421,70527.8283734662
4422,68357.489138973
4423,35335.3747118409
4424,260255.645073701
4425,532646.512272195
4426,251376.225439018
4427,157013.772592537
4428,461197.337569017
4429,258587.227949588
4430,488788.69529137
4431,209411.503253007
4432,297722.982489066
4433,687279.964700488
4434,306354.434785625
4435,153731.727973226
4436,332243.844973509
4437,154860.661852254
4438,46541.7218136578
4439,191112.473067541
4440,580368.513352529
4441,249159.469176861
4442,145537.860284096
4443,369510.774701337
4444,204657.618972159
4445,261207.902608919
4446,215110.783413967
4447,251642.142940281
4448,256994.344238052
4449,139624.757684629
4450,217099.693421011
4451,76329.8513538128
4452,62112.1066117597
4453,319639.379353256
4454,160720.488693407
4455,1178072.23884556
4456,399111.840280416
4457,548537.451318643
4458,201497.006751785
4459,552217.610440011
4460,317140.126099304
4461,932021.301743829
4462,470978.882378964
4463,346139.783570544
4464,396646.820553695
4465,204389.465547408
4466,230995.934616676
4467,87559.327389495
4468,534168.951839414
4469,75117.8493297326
4470,224334.803326181
4471,1037874.68647823
4472,265615.366202933
4473,259784.185631623
4474,974238.818364014
4475,248557.546961879
4476,157751.252535633
4477,42192.9699416908
4478,133584.003850167
4479,258975.145297651
4480,111674.33425829
4481,217627.47568593
4482,194086.24925178
4483,152287.688618898
4484,585783.683267702
4485,547295.764243698
